timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17
4/3/2020 18:00,1.788904444,0,0,,,,,,,,,,,,,,

4/3/2020 18:30,0.864577222,0,0,,,,,,,,,,,,,,

4/3/2020 19:00,0.042527778,0,0,,,,,,,,,,,,,,

4/3/2020 19:30,-0.013208333,0,0,,,,,,,,,,,,,,

4/3/2020 20:00,-0.010071111,0,0,,,,,,,,,,,,,,

4/3/2020 20:30,-0.007955556,0,0,,,,,,,,,,,,,,

4/3/2020 21:00,-0.003121111,0,0,,,,,,,,,,,,,,

4/3/2020 21:30,-0.005383333,0,0,,,,,,,,,,,,,,

4/3/2020 22:00,-0.021906667,0,0,,,,,,,,,,,,,,

4/3/2020 22:30,0.005849444,0,0,,,,,,,,,,,,,,

4/3/2020 23:00,0.010988333,0,0,,,,,,,,,,,,,,

4/3/2020 23:30,0.007442222,0,0,,,,,,,,,,,,,,

5/3/2020 0:00,0.009535,0,0,,,,,,,,,,,,,,

5/3/2020 0:30,0.00927,0,0,,,,,,,,,,,,,,

5/3/2020 1:00,0.008209444,0,0,,,,,,,,,,,,,,

5/3/2020 1:30,-0.000722778,0,0,,,,,,,,,,,,,,

5/3/2020 2:00,0.000638333,0,0,,,,,,,,,,,,,,

5/3/2020 2:30,0.009276111,0,0,,,,,,,,,,,,,,

5/3/2020 3:00,0.011448333,0,0,,,,,,,,,,,,,,

5/3/2020 3:30,0.010180556,0,0,,,,,,,,,,,,,,

5/3/2020 4:00,0.001445556,0,0,,,,,,,,,,,,,,

5/3/2020 4:30,0.010911667,0,0,,,,,,,,,,,,,,

5/3/2020 5:00,0.010296111,0,0,,,,,,,,,,,,,,

5/3/2020 5:30,0.009427222,0,0,,,,,,,,,,,,,,

5/3/2020 6:00,0.011037778,0,0,,,,,,,,,,,,,,

5/3/2020 6:30,0.315331667,0,0,,,,,,,,,,,,,,

5/3/2020 7:00,5.252455,0,0,,,,,,,,,,,,,,

5/3/2020 7:30,3.768211667,0,0,,,,,,,,,,,,,,

5/3/2020 8:00,10.12859833,0,0,,,,,,,,,,,,,,

5/3/2020 8:30,5.772921111,0,0,,,,,,,,,,,,,,

5/3/2020 9:00,6.519933889,0,0,,,,,,,,,,,,,,

